General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Playing time,Starts,Starts,Starts,Subs,Subs,Subs,Team success,Team success,Team success,Team success,Team success,Team success,Team success (xg),Team success (xg),Team success (xg),Team success (xg),Team success (xg)
Geoffrey Kondogbia,CTA,MF,29,1993,20,1006,50,29.4,11.2,10,82,6,10,19,13,2.1,15,11,4,0.36,-0.87,14.4,12.6,1.7,0.16,-0.55
Ilias Kostis,GRE,DF,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ivo Grbić,CRO,GK,26,1996,12,922,77,27.0,10.2,10,89,9,2,14,25,1.92,28,13,15,1.46,0.67,17.9,14.9,3.0,0.29,-0.35
Jan Oblak,SVN,GK,29,1993,28,2492,89,72.9,27.7,28,89,26,0,,0,2.0,42,20,22,0.79,-0.66,44.0,26.1,18.0,0.65,0.38
José María Giménez,URU,DF,27,1995,28,2423,87,70.8,26.9,26,90,26,2,42,3,2.21,52,21,31,1.15,0.61,46.2,28.0,18.2,0.68,0.44
João Félix,POR,"FW,MF",22,1999,14,650,46,19.0,7.2,7,74,1,7,18,1,1.86,11,8,3,0.42,-0.69,8.7,8.6,0.1,0.02,-0.65
Koke,ESP,MF,30,1992,33,2545,77,74.4,28.3,30,82,12,3,26,1,2.18,53,24,29,1.03,0.2,46.3,28.3,18.1,0.64,0.36
Marco Moreno,ESP,DF,21,2001,0,,,,,0,,0,0,,16,,,,,,,,,,,
Marcos Llorente,ESP,"MF,DF",27,1995,22,1703,77,49.8,18.9,21,80,11,1,30,2,2.0,28,11,17,0.9,-0.15,31.6,16.1,15.5,0.82,0.54
Mario Hermoso,ESP,DF,27,1995,26,2110,81,61.7,23.4,24,87,21,2,15,10,2.19,52,19,33,1.41,1.13,41.7,25.5,16.2,0.69,0.37
Matheus Cunha,BRA,"FW,MF",23,1999,11,377,34,11.0,4.2,2,68,0,9,27,2,1.82,10,6,4,0.95,-0.02,8.1,5.9,2.2,0.52,-0.03
Matt Doherty,IRL,DF,30,1992,2,18,9,0.5,0.2,0,,0,2,9,17,3.0,1,0,1,5.0,4.05,0.2,0.1,0.2,0.89,0.35
Memphis,NED,FW,28,1994,8,270,34,7.9,3.0,3,62,0,5,17,2,2.75,9,1,8,2.67,1.84,5.5,2.0,3.5,1.17,0.68
Nahuel Molina,ARG,DF,24,1998,33,2867,87,83.8,31.9,33,87,28,0,,1,2.03,58,28,30,0.94,-0.2,51.2,35.1,16.1,0.51,-0.25
Pablo Barrios,ESP,MF,19,2003,21,724,34,21.2,8.0,6,64,1,15,23,5,2.05,13,9,4,0.5,-0.6,13.7,10.4,3.4,0.42,-0.16
Reinildo Mandava,MOZ,DF,28,1994,22,1857,84,54.3,20.6,22,84,18,0,,1,1.77,29,17,12,0.58,-0.86,27.1,21.9,5.2,0.25,-0.65
Renan Lodi,BRA,"DF,MF",24,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
Rodrigo De Paul,ARG,MF,28,1994,30,1923,64,56.2,21.4,24,74,5,6,27,3,2.07,40,20,20,0.94,-0.09,33.1,23.3,9.8,0.46,-0.2
Salim El Jebari,MAR,MF,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Saúl Ñíguez,ESP,"MF,DF",27,1994,31,1100,35,32.2,12.2,11,75,5,20,14,6,2.26,28,14,14,1.15,0.25,19.0,17.5,1.5,0.12,-0.62
Sergio Diez Roldan,ESP,DF,19,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,
Sergio Mestre,ESP,GK,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Sergio Reguilón,ESP,DF,25,1996,11,309,28,9.0,3.4,2,76,0,9,17,10,1.36,5,2,3,0.87,-0.11,7.2,3.7,3.5,1.02,0.52
Stefan Savić,MNE,DF,31,1991,22,1943,88,56.8,21.6,22,88,19,0,,1,1.86,33,17,16,0.74,-0.54,31.2,22.8,8.4,0.39,-0.37
Thomas Lemar,FRA,MF,26,1995,27,1252,46,36.6,13.9,17,60,0,10,24,2,2.0,27,10,17,1.22,0.39,21.3,11.5,9.9,0.71,0.26
Yannick Carrasco,BEL,"DF,MF",28,1993,35,2317,66,67.7,25.7,26,77,7,9,36,1,2.06,43,25,18,0.7,-0.85,42.1,31.3,10.9,0.42,-0.38
Álvaro Morata,ESP,FW,29,1992,36,1900,53,55.6,21.1,23,68,3,13,25,1,2.03,40,10,30,1.42,1.01,34.2,19.5,14.7,0.7,0.34
Ángel Correa,ARG,"FW,MF",27,1995,35,1455,42,42.5,16.2,13,69,1,22,25,1,1.94,29,15,14,0.87,-0.19,30.9,19.4,11.5,0.71,0.29
