General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Playing time,Starts,Starts,Starts,Subs,Subs,Subs,Team success,Team success,Team success,Team success,Team success,Team success,Team success (xg),Team success (xg),Team success (xg),Team success (xg),Team success (xg)
Marcos Senesi,ARG,DF,25,1997,31,2491,80,72.8,27.7,29,85,22,2,12,5,0.9,28,55,-27,-0.98,-0.3,29.6,46.9,-17.3,-0.62,0.16
Marcus Tavernier,ENG,"MF,FW",23,1999,23,1743,76,51.0,19.4,19,83,10,4,40,0,1.39,25,37,-12,-0.62,0.56,19.6,31.8,-12.2,-0.63,0.08
Mark Travers,IRL,GK,23,1999,12,1035,86,30.3,11.5,11,90,11,1,45,26,0.5,10,32,-22,-1.91,-1.46,7.9,19.8,-11.9,-1.03,-0.53
Matías Viña,URU,DF,24,1997,12,458,38,13.4,5.1,5,70,2,7,16,4,1.25,5,10,-5,-0.98,-0.1,6.0,7.7,-1.7,-0.33,0.39
Maxwell Wellings,ENG,DF,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Michael DaCosta,ESP,FW,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Neto,BRA,GK,33,1989,27,2385,88,69.7,26.5,27,88,26,0,,3,1.22,27,39,-12,-0.45,1.46,30.5,43.9,-13.4,-0.51,0.53
Owen Bevan,WAL,DF,18,2003,1,9,9,0.3,0.1,0,,0,1,9,0,0.0,0,1,-1,-10.0,-9.13,0.0,0.3,-0.3,-2.78,-2.12
Philip Billing,DEN,"MF,FW",26,1996,36,2764,77,80.8,30.7,34,79,11,2,36,0,1.06,32,54,-22,-0.72,0.93,31.4,48.8,-17.4,-0.57,0.52
Ryan Christie,SCO,"MF,FW",27,1995,32,1834,57,53.6,20.4,22,74,5,10,20,6,1.09,19,35,-16,-0.79,0.24,21.1,30.7,-9.6,-0.47,0.42
Ryan Fredericks,ENG,DF,29,1992,12,533,44,15.6,5.9,5,74,1,7,23,2,1.0,11,11,0,0.0,1.06,6.7,10.0,-3.3,-0.55,0.14
Siriki Dembélé,CIV,"FW,MF",25,1996,6,110,18,3.2,1.2,0,,0,6,18,9,0.17,0,2,-2,-1.64,-0.77,1.4,2.4,-1.0,-0.82,-0.16
Will Dennis,ENG,GK,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
