General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Playing time,Starts,Starts,Starts,Subs,Subs,Subs,Team success,Team success,Team success,Team success,Team success,Team success,Team success (xg),Team success (xg),Team success (xg),Team success (xg),Team success (xg)
Kevin Behrens,GER,FW,31,1991,33,1535,47,50.2,17.1,17,71,1,16,21,0,1.85,30,23,7,0.41,0.06,18.7,21.5,-2.8,-0.16,-0.05
Lennart Grill,GER,GK,23,1999,5,450,90,14.7,5.0,5,90,5,0,,29,1.4,7,11,-4,-0.8,-1.39,6.6,7.5,-0.9,-0.19,-0.06
Levin Öztunalı,GER,MF,26,1996,2,9,5,0.3,0.1,0,,0,2,5,2,3.0,4,0,4,40.0,39.73,1.1,0.2,0.9,8.94,9.11
Miloš Pantović,SRB,MF,26,1996,13,206,16,6.7,2.3,0,,0,13,16,7,1.92,4,4,0,0.0,-0.41,2.9,2.3,0.6,0.27,0.44
Morten Thorsby,NOR,MF,26,1996,24,833,35,27.2,9.3,8,66,1,16,19,3,1.58,15,16,-1,-0.11,-0.67,10.2,17.8,-7.6,-0.82,-0.94
Niko Gießelmann,GER,DF,30,1991,26,1302,50,42.5,14.5,14,82,7,12,12,6,1.88,23,13,10,0.69,0.54,15.0,16.6,-1.6,-0.11,0.05
Paul Jaeckel,GER,DF,24,1998,16,1196,75,39.1,13.3,13,86,10,3,27,11,1.5,19,14,5,0.38,-0.01,14.0,14.0,0.0,0.0,0.23
Paul Seguin,GER,MF,27,1995,20,691,35,22.6,7.7,4,85,2,16,22,4,1.75,13,11,2,0.26,-0.16,11.8,10.6,1.2,0.16,0.38
Rani Khedira,GER,MF,28,1994,33,2882,87,94.2,32.0,33,87,28,0,,0,1.88,49,32,17,0.53,2.55,34.4,39.5,-5.1,-0.16,-0.37
Robin Knoche,GER,DF,30,1992,32,2873,90,93.9,31.9,32,90,31,0,,1,1.94,49,32,17,0.53,2.46,35.0,39.1,-4.2,-0.13,0.14
Sheraldo Becker,SUR,FW,27,1995,34,2554,75,83.5,28.4,33,76,4,1,33,0,1.82,41,32,9,0.32,-0.39,29.9,36.1,-6.3,-0.22,-0.5
Sven Michel,GER,"FW,MF",32,1990,21,495,24,16.2,5.5,2,74,1,19,18,11,1.62,8,5,3,0.55,0.19,6.9,5.3,1.6,0.29,0.51
Tim Skarke,GER,"DF,MF",25,1996,3,53,18,1.7,0.6,0,,0,3,18,3,0.0,1,2,-1,-1.7,-2.12,1.3,0.6,0.6,1.04,1.2
Timo Baumgartl,GER,DF,26,1996,8,562,70,18.4,6.2,6,82,3,2,37,9,1.38,7,10,-3,-0.48,-1.06,8.2,8.4,-0.2,-0.02,0.14
Tymoteusz Puchacz,POL,DF,23,1999,1,58,58,1.9,0.6,1,58,0,0,,2,3.0,0,1,-1,-1.55,-1.97,0.2,1.0,-0.8,-1.27,-1.15
